"state","datex","New_Deaths","New_Deaths_max","New_Deaths_Dump","DatePhase1","DatePhase2","DatePhase3","DatePhase4","DatePhase5","DatePhase6","DatePhase7","DatePhase8","DatePhase9","DatePhase10","EPOCH","DatePhase11","DatePhase12","DatePhase13","DatePhase14","DatePhase15","EPOCH_last","DatePhase16","DatePhase17","DatePhase18","DatePhase19","weekday","MIDLINE_P1","UPPER_P1","MIDLINE_2","UPPER_2","LOWER_2","MIDLINE_3","UPPER_3","LOWER_3","MIDLINE_4","UPPER_4","LOWER_4","MIDLINE_5","UPPER_5","LOWER_5","MIDLINE_6","UPPER_6","LOWER_6","MIDLINE_7","UPPER_7","LOWER_7","MIDLINE_8","UPPER_8","LOWER_8","MIDLINE_9","UPPER_9","LOWER_9","MIDLINE_10","UPPER_10","LOWER_10","MIDLINE_11","UPPER_11","LOWER_11","MIDLINE_12","UPPER_12","LOWER_12","MIDLINE_13","UPPER_13","LOWER_13","MIDLINE_14","UPPER_14","LOWER_14","MIDLINE_15","UPPER_15","LOWER_15","MIDLINE_16","UPPER_16","LOWER_16","MIDLINE_17","UPPER_17","LOWER_17","MIDLINE_18","UPPER_18","LOWER_18","MIDLINE_19","UPPER_19","LOWER_19"
"Colorado",2020-12-16,61,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.832058663042,776.679974073269,13.614915591839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-17,73,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.259630949371,817.673869920865,14.3335235775948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-18,58,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.973675580086,860.831461953326,15.0900603653111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-19,77,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.989312833605,906.266952080071,15.8865278726491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-20,20,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.32246105079,954.100569894174,16.7250336803576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-21,12,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.989878757429,1004.45889081914,17.6077966092695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-22,32,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.009209009985,1057.47517104776,18.5371525916576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-23,67,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.399026081949,1113.28970015941,19.5155608524861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-24,79,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1518372521267,184.791434081481,7.07259696966245,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-25,21,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7921899565192,182.953083818523,7.00223704976898,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-26,21,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4361205199381,181.133021912415,6.93257708752171,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-27,8,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0835933489692,179.331066426123,6.86361011957124,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-28,39,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7345732042902,177.547037232564,6.79532925184125,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-29,59,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3890251971478,175.780755996607,6.7277276588394,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-30,64,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0469147858711,174.032046157238,6.66079858297497,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2020-12-31,57,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7082077724177,172.30073290992,6.59453533388346,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-01,57,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.372870298956,170.58664318911,6.52893128775769,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-02,40,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0408688444801,168.889605650966,6.46397988668577,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-03,21,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7121702214595,167.209450656215,6.39967463799551,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-04,14,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.386741572521,165.546010253197,6.33600911360537,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-05,47,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.064550367165,163.899118161075,6.27297694938199,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-06,22,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7455643985129,162.268609753218,6.21057184450392,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-07,84,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4297517800881,160.654322040736,6.14878756083184,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-08,43,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1170809426285,159.056093656196,6.08761792228495,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-09,55,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8075206309307,157.473764837486,6.02705681422361,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-10,17,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5010399007255,155.907177411847,5.96709818283812,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-11,12,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1976081155852,154.35617478006,5.90773603454353,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-12,35,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8971949438605,152.820601900795,5.84896443538056,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-13,28,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5997703556488,151.300305275109,5.79077751042239,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-14,31,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3053046197922,149.795132931106,5.73316944318742,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-15,32,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0137683009059,148.304934408743,5.6761344750578,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-16,23,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7251322564351,146.829560744788,5.61966690470384,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-17,14,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4393676337425,145.368864457935,5.56376108751406,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-18,8,163,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1564458672239,143.922699534055,5.50841143503095,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-19,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8763386754526,142.490921411605,5.45361241439235,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-20,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5990180583524,141.073386967175,5.39935854777835,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-21,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3244562943987,139.669954501182,5.34564441186372,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-22,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0526259378474,138.280483723703,5.29246463727583,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-23,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7834998159916,136.904835740457,5.23981390805783,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-24,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5170510264446,135.542873038914,5.18768696113733,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-25,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2532529344517,134.194459474554,5.13607858580029,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-26,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.992079170227,132.859460257254,5.08498362317007,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-27,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7335036263177,131.537741937818,5.03439696569185,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colorado",2021-01-28,,,,2020-03-12,2020-03-25,2020-04-23,2020-06-06,2020-07-08,2020-07-14,2020-09-12,2020-10-11,2020-10-22,2020-12-24,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4775004549943,130.229172394634,4.98431355662197,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-18,1,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-19,3,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-20,0,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-21,1,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-22,3,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-23,2,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-24,2,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,2.375,6.99831050222673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-25,7,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,3.3881586813421,15.2679742475392,0.751875727836258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-26,2,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,4.01668429915367,18.1002834305509,0.891353597913056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-27,6,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,4.76180553405391,21.4580045102628,1.0567055260568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-28,6,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,5.64515163636935,25.4386048334077,1.25273131943748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-29,1,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,6.69236422396976,30.1576325776598,1.48512118087971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-30,2,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,7.93384160271652,35.7520708641511,1.76062088308601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-03-31,33,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,9.40562116322732,42.3843140798178,2.08722758376015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-01,16,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,11.1504254680178,50.2468818335763,2.47442196571766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-02,27,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,13.2189023946568,59.5680073822308,2.93344344050678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-03,20,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,15.671095333596,70.6182627459762,3.47761640410289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-04,33,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,18.5781861173225,83.7184128261998,4.1227370151702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-05,24,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,22.0245612742803,99.2487265135589,4.88753172322326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-06,17,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,26.1102615864223,117.660015067564,5.79420085676447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-07,71,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,30.9538860557246,139.486718187845,6.86906305057991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-08,58,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,36.6960345755031,165.362417637316,8.14331921851777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-09,45,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,43.5033892397973,196.038228743997,9.65395824821879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-10,68,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,51.5735527623658,232.404603646839,11.4448307081489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-11,46,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,61.1407844540832,275.517179186401,13.5679217343162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-12,60,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,72.4828002616972,326.627419748463,16.084860045807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-13,48,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,85.9288342582956,387.218944555761,19.0687068925843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-14,69,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,101.869195593034,459.050593910167,22.606076864814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-15,197,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,120.766598317607,544.207484504756,26.7996521262079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Connecticut",2020-04-16,103,204,,2020-03-18,2020-03-25,2020-04-24,2020-06-02,2020-07-04,2020-07-25,2020-07-30,2020-09-04,2020-10-26,2020-11-19,,2020-12-09,,,,,4,,,,,,,,143.169592969707,645.161535830517,31.7711630541104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
